Date,Price,Open,High,Low,Change %
2020-02-29,"2,593.19","2,844.82","2,884.04","2,487.00",-8.85%
2020-03-01,"2,593.19","2,844.82","2,884.04","2,487.00",-8.85%
2020-03-02,"2,522.65","2,596.02","2,688.27","2,510.00",-2.72%
2020-03-03,"2,501.00","2,535.00","2,583.22","2,467.38",-0.86%
2020-03-04,"2,576.85","2,499.50","2,596.59","2,403.14",3.03%
2020-03-05,"2,532.21","2,569.00","2,591.17","2,460.35",-1.73%
2020-03-06,"2,566.28","2,536.00","2,637.12","2,451.36",1.35%
2020-03-07,"2,566.28","2,536.00","2,637.12","2,451.36",1.35%
2020-03-08,"2,566.28","2,536.00","2,637.12","2,451.36",1.35%
2020-03-09,"2,490.20","2,572.50","2,577.11","2,362.75",-2.96%
2020-03-10,"2,420.07","2,489.75","2,552.50","2,390.43",-2.82%
2020-03-11,"2,305.00","2,419.90","2,438.17","2,295.85",-4.75%
2020-03-12,"1,831.83","2,305.11","2,324.75","1,656.26",-20.53%
2020-03-13,"1,821.52","1,832.45","2,051.49","1,634.11",-0.56%
2020-03-14,"1,821.52","1,832.45","2,051.49","1,634.11",-0.56%
2020-03-15,"1,821.52","1,832.45","2,051.49","1,634.11",-0.56%
2020-03-16,"1,617.28","1,727.50","1,888.07","1,487.26",-11.21%
2020-03-17,"1,643.50","1,617.17","1,815.37","1,533.08",1.62%
2020-03-18,"1,587.63","1,628.50","1,713.23","1,548.25",-3.40%
2020-03-19,"1,652.50","1,595.50","1,717.64","1,506.75",4.09%
2020-03-20,"1,656.01","1,649.00","1,741.00","1,588.09",0.21%
2020-03-21,"1,656.01","1,649.00","1,741.00","1,588.09",0.21%
2020-03-22,"1,656.01","1,649.00","1,741.00","1,588.09",0.21%
2020-03-23,"1,719.15","1,610.50","1,736.82","1,597.35",3.81%
2020-03-24,"1,932.32","1,722.50","1,987.50","1,717.66",12.40%
2020-03-25,"2,316.54","1,937.04","2,421.92","1,922.75",19.88%
2020-03-26,"2,331.90","2,306.96","2,426.55","2,214.02",0.66%
2020-03-27,"2,269.72","2,338.50","2,416.01","2,224.10",-2.67%
2020-03-28,"2,269.72","2,338.50","2,416.01","2,224.10",-2.67%
2020-03-29,"2,269.72","2,338.50","2,416.01","2,224.10",-2.67%
2020-03-30,"2,327.25","2,267.50","2,349.75","2,210.11",2.53%
2020-03-31,"2,351.52","2,318.70","2,457.35","2,278.66",1.04%
2020-04-01,"2,216.50","2,339.00","2,385.98","2,185.88",-5.74%
2020-04-02,"2,212.92","2,221.47","2,327.25","2,118.69",-0.16%
2020-04-03,"2,188.50","2,214.75","2,270.23","2,118.27",-1.10%
2020-04-04,"2,188.50","2,214.75","2,270.23","2,118.27",-1.10%
2020-04-05,"2,188.50","2,214.75","2,270.23","2,118.27",-1.10%
2020-04-06,"2,154.74","2,173.42","2,226.75","2,093.26",-1.54%
2020-04-07,"2,175.41","2,155.61","2,292.66","2,123.05",0.96%
2020-04-08,"2,174.54","2,197.31","2,228.73","2,158.63",-0.04%
2020-04-09,"2,164.55","2,164.97","2,201.87","2,147.85",-0.46%
2020-04-10,"2,174.65","2,172.15","2,174.65","2,174.65",0.47%
2020-04-11,"2,174.65","2,172.15","2,174.65","2,174.65",0.47%
2020-04-12,"2,174.65","2,172.15","2,174.65","2,174.65",0.47%
2020-04-13,"2,189.22","2,162.04","2,290.67","2,122.00",0.67%
2020-04-14,"2,218.09","2,221.57","2,322.00","2,180.51",1.32%
2020-04-15,"2,179.49","2,224.00","2,250.55","2,118.34",-1.74%
2020-04-16,"2,153.32","2,171.74","2,240.65","2,134.29",-1.20%
2020-04-17,"2,157.04","2,169.50","2,219.56","2,149.97",0.17%
2020-04-18,"2,157.04","2,169.50","2,219.56","2,149.97",0.17%
2020-04-19,"2,157.04","2,169.50","2,219.56","2,149.97",0.17%
2020-04-20,"2,164.09","2,165.50","2,227.34","2,147.58",0.33%
2020-04-21,"1,923.07","2,174.00","2,193.23","1,835.21",-11.14%
2020-04-22,"1,938.23","1,936.16","1,991.26","1,917.99",0.79%
2020-04-23,"1,979.42","1,924.89","2,082.83","1,926.70",2.13%
2020-04-24,"2,025.00","1,974.59","2,062.61","1,958.07",2.30%
2020-04-25,"2,025.00","1,974.59","2,062.61","1,958.07",2.30%
2020-04-26,"2,025.00","1,974.59","2,062.61","1,958.07",2.30%
2020-04-27,"1,925.42","2,024.53","2,072.83","1,901.31",-4.92%
2020-04-28,"1,917.03","1,921.64","1,973.07","1,879.31",-0.44%
2020-04-29,"1,936.04","1,922.00","2,008.55","1,909.26",0.99%
2020-04-30,"1,959.93","1,946.00","2,095.60","1,938.02",1.23%
2020-05-01,"1,899.50","1,965.69","1,999.96","1,889.07",-3.08%
2020-05-02,"1,899.50","1,965.69","1,999.96","1,889.07",-3.08%
2020-05-03,"1,899.50","1,965.69","1,999.96","1,889.07",-3.08%
2020-05-04,"1,847.60","1,903.00","1,935.09","1,834.89",-2.73%
2020-05-05,"1,800.91","1,851.18","1,879.09","1,756.60",-2.53%
2020-05-06,"1,797.75","1,806.68","1,839.77","1,759.27",-0.18%
2020-05-07,"1,855.89","1,792.00","1,890.38","1,788.58",3.23%
2020-05-08,"1,882.47","1,856.14","1,934.99","1,838.55",1.43%
2020-05-09,"1,882.47","1,856.14","1,934.99","1,838.55",1.43%
2020-05-10,"1,882.47","1,856.14","1,934.99","1,838.55",1.43%
2020-05-11,"1,894.74","1,882.39","1,951.33","1,835.81",0.65%
2020-05-12,"1,859.99","1,902.92","1,931.07","1,829.74",-1.83%
2020-05-13,"1,818.00","1,870.00","1,884.75","1,765.90",-2.26%
2020-05-14,"1,834.68","1,815.50","1,854.88","1,767.36",0.92%
2020-05-15,"1,901.00","1,842.50","1,912.00","1,803.50",3.61%
2020-05-16,"1,901.00","1,842.50","1,912.00","1,803.50",3.61%
2020-05-17,"1,901.00","1,842.50","1,912.00","1,803.50",3.61%
2020-05-18,"2,013.24","1,901.50","2,076.25","1,893.62",5.90%
2020-05-19,"2,059.25","2,014.00","2,116.28","1,952.56",2.29%
2020-05-20,"2,101.50","2,066.50","2,124.57","2,014.13",2.05%
2020-05-21,"2,013.50","2,101.00","2,109.66","1,993.77",-4.19%
2020-05-22,"1,970.49","2,010.50","2,057.75","1,905.49",-2.14%
2020-05-23,"1,970.49","2,010.50","2,057.75","1,905.49",-2.14%
2020-05-24,"1,970.49","2,010.50","2,057.75","1,905.49",-2.14%
2020-05-25,"1,991.50","1,960.50","2,005.43","1,937.65",1.07%
2020-05-26,"1,956.01","1,984.64","2,044.03","1,933.40",-1.78%
2020-05-27,"1,935.75","1,956.04","2,006.16","1,882.49",-1.04%
2020-05-28,"1,931.28","1,925.00","1,989.82","1,884.00",-0.23%
2020-05-29,"1,944.50","1,923.50","1,971.10","1,880.00",0.68%
2020-05-30,"1,944.50","1,923.50","1,971.10","1,880.00",0.68%
2020-05-31,"1,944.50","1,923.50","1,971.10","1,880.00",0.68%
2020-06-01,"1,961.25","1,941.89","1,978.64","1,921.51",0.86%
2020-06-02,"1,949.25","1,960.50","2,002.25","1,940.72",-0.61%
2020-06-03,"1,949.12","1,953.50","1,999.85","1,940.36",-0.01%
2020-06-04,"1,932.68","1,949.11","1,977.75","1,824.66",-0.84%
2020-06-05,"1,953.00","1,934.68","1,993.96","1,899.00",1.05%
2020-06-06,"1,953.00","1,934.68","1,993.96","1,899.00",1.05%
2020-06-07,"1,953.00","1,934.68","1,993.96","1,899.00",1.05%
2020-06-08,"2,022.74","1,952.67","2,041.85","1,908.61",3.57%
2020-06-09,"1,940.68","2,023.50","2,043.51","1,914.89",-4.06%
2020-06-10,"1,947.18","1,944.50","1,994.21","1,908.75",0.33%
2020-06-11,"1,921.50","1,949.50","1,971.74","1,900.64",-1.32%
2020-06-12,"1,918.00","1,922.50","1,965.80","1,901.58",-0.18%
2020-06-13,"1,918.00","1,922.50","1,965.80","1,901.58",-0.18%
2020-06-14,"1,918.00","1,922.50","1,965.80","1,901.58",-0.18%
2020-06-15,"1,907.50","1,927.50","1,956.69","1,885.06",-0.55%
2020-06-16,"1,931.69","1,907.00","1,974.21","1,909.50",1.27%
2020-06-17,"1,921.23","1,931.69","1,957.50","1,898.84",-0.54%
2020-06-18,"1,925.00","1,920.90","1,960.17","1,886.30",0.20%
2020-06-19,"1,910.50","1,903.87","1,940.50","1,881.40",-0.75%
2020-06-20,"1,910.50","1,903.87","1,940.50","1,881.40",-0.75%
2020-06-21,"1,910.50","1,903.87","1,940.50","1,881.40",-0.75%
2020-06-22,"1,938.18","1,909.19","1,951.71","1,890.51",1.45%
2020-06-23,"1,923.59","1,940.60","1,957.15","1,914.57",-0.75%
2020-06-24,"1,863.80","1,926.68","1,953.87","1,863.48",-3.11%
2020-06-25,"1,842.10","1,866.90","1,899.42","1,832.78",-1.16%
2020-06-26,"1,860.00","1,845.18","1,895.79","1,835.76",0.97%
2020-06-27,"1,860.00","1,845.18","1,895.79","1,835.76",0.97%
2020-06-28,"1,860.00","1,845.18","1,895.79","1,835.76",0.97%
2020-06-29,"1,903.68","1,878.50","1,932.68","1,862.76",2.35%
2020-06-30,"1,930.00","1,916.50","1,962.39","1,885.80",1.38%
2020-07-01,"1,904.63","1,931.00","1,957.31","1,901.56",-1.31%
2020-07-02,"1,901.06","1,904.07","1,937.66","1,893.19",-0.19%
2020-07-03,"1,923.18","1,909.00","1,941.42","1,882.00",1.16%
2020-07-04,"1,923.18","1,909.00","1,941.42","1,882.00",1.16%
2020-07-05,"1,923.18","1,909.00","1,941.42","1,882.00",1.16%
2020-07-06,"1,939.35","1,920.00","1,955.50","1,902.76",0.84%
2020-07-07,"1,932.50","1,945.00","1,952.64","1,901.64",-0.35%
2020-07-08,"1,916.10","1,921.41","1,965.00","1,900.65",-0.85%
2020-07-09,"1,942.73","1,918.50","2,009.55","1,911.40",1.39%
2020-07-10,"1,970.19","1,953.23","1,981.21","1,925.55",1.41%
2020-07-11,"1,970.19","1,953.23","1,981.21","1,925.55",1.41%
2020-07-12,"1,970.19","1,953.23","1,981.21","1,925.55",1.41%
2020-07-13,"1,979.93","1,972.46","2,067.95","1,965.44",0.49%
2020-07-14,"1,959.25","1,991.50","2,002.87","1,928.21",-1.04%
2020-07-15,"1,981.23","1,959.26","1,997.40","1,944.74",1.12%
2020-07-16,"1,996.34","1,981.24","2,029.40","1,960.26",0.76%
2020-07-17,"2,021.50","1,992.94","2,052.81","1,968.15",1.26%
2020-07-18,"2,021.50","1,992.94","2,052.81","1,968.15",1.26%
2020-07-19,"2,021.50","1,992.94","2,052.81","1,968.15",1.26%
2020-07-20,"2,054.85","2,023.77","2,086.63","2,001.93",1.65%
2020-07-21,"2,158.00","2,051.00","2,191.89","2,045.00",5.02%
2020-07-22,"2,147.65","2,156.50","2,188.86","2,098.51",-0.48%
2020-07-23,"2,125.88","2,142.88","2,179.00","2,114.05",-1.01%
2020-07-24,"2,219.35","2,125.00","2,237.11","2,115.63",4.40%
2020-07-25,"2,219.35","2,125.00","2,237.11","2,115.63",4.40%
2020-07-26,"2,219.35","2,125.00","2,237.11","2,115.63",4.40%
2020-07-27,"2,310.50","2,211.50","2,338.48","2,210.34",4.11%
2020-07-28,"2,283.40","2,306.50","2,350.24","2,244.92",-1.17%
2020-07-29,"2,157.23","2,271.50","2,297.50","2,096.71",-5.53%
2020-07-30,"2,082.92","2,154.38","2,178.41","2,024.49",-3.44%
2020-07-31,"2,091.08","2,084.92","2,147.44","2,049.27",0.39%
2020-08-01,"2,091.08","2,084.92","2,147.44","2,049.27",0.39%
2020-08-02,"2,091.08","2,084.92","2,147.44","2,049.27",0.39%
2020-08-03,"2,084.29","2,088.56","2,136.01","2,062.24",-0.32%
2020-08-04,"2,139.27","2,084.30","2,156.74","2,073.91",2.64%
2020-08-05,"2,182.29","2,139.34","2,203.96","2,100.30",2.01%
2020-08-06,"2,221.41","2,162.50","2,267.44","2,163.00",1.79%
2020-08-07,"2,176.29","2,226.00","2,248.95","2,113.07",-2.03%
2020-08-08,"2,176.29","2,226.00","2,248.95","2,113.07",-2.03%
2020-08-09,"2,176.29","2,226.00","2,248.95","2,113.07",-2.03%
2020-08-10,"2,219.47","2,178.50","2,320.79","2,164.02",1.98%
2020-08-11,"2,090.66","2,219.48","2,254.53","2,074.75",-5.80%
2020-08-12,"2,131.27","2,096.68","2,184.16","2,075.38",1.94%
2020-08-13,"2,167.00","2,131.26","2,206.06","2,113.42",1.68%
2020-08-14,"2,108.98","2,165.50","2,181.57","2,112.42",-2.68%
2020-08-15,"2,108.98","2,165.50","2,181.57","2,112.42",-2.68%
2020-08-16,"2,108.98","2,165.50","2,181.57","2,112.42",-2.68%
2020-08-17,"2,199.73","2,116.00","2,226.15","2,118.00",4.30%
2020-08-18,"2,188.67","2,199.75","2,239.13","2,143.83",-0.50%
2020-08-19,"2,156.50","2,194.69","2,209.31","2,147.96",-1.47%
2020-08-20,"2,181.39","2,156.71","2,204.68","2,140.22",1.15%
2020-08-21,"2,183.00","2,175.50","2,218.63","2,151.00",0.07%
2020-08-22,"2,183.00","2,175.50","2,218.63","2,151.00",0.07%
2020-08-23,"2,183.00","2,175.50","2,218.63","2,151.00",0.07%
2020-08-24,"2,160.42","2,179.00","2,206.39","2,146.94",-1.03%
2020-08-25,"2,164.50","2,163.36","2,200.34","2,124.42",0.19%
2020-08-26,"2,197.50","2,162.50","2,206.21","2,138.01",1.52%
2020-08-27,"2,161.25","2,194.50","2,227.90","2,141.76",-1.65%
2020-08-28,"2,205.20","2,172.50","2,223.80","2,155.10",2.03%
2020-08-29,"2,205.20","2,172.50","2,223.80","2,155.10",2.03%
2020-08-30,"2,205.20","2,172.50","2,223.80","2,155.10",2.03%
2020-08-31,"2,243.10","2,210.04","2,296.61","2,195.91",1.72%
2020-09-01,"2,271.77","2,242.83","2,322.90","2,237.01",1.28%
2020-09-02,"2,247.70","2,272.84","2,288.57","2,234.77",-1.06%
2020-09-03,"2,285.62","2,255.50","2,384.78","2,234.01",1.69%
2020-09-04,"2,297.00","2,301.29","2,336.15","2,264.51",0.50%
2020-09-05,"2,297.00","2,301.29","2,336.15","2,264.51",0.50%
2020-09-06,"2,297.00","2,301.29","2,336.15","2,264.51",0.50%
2020-09-07,"2,295.50","2,293.65","2,334.66","2,286.56",-0.07%
2020-09-08,"2,274.59","2,296.13","2,329.36","2,234.94",-0.91%
2020-09-09,"2,272.00","2,274.84","2,319.81","2,244.56",-0.11%
2020-09-10,"2,293.66","2,302.43","2,341.92","2,271.53",0.95%
2020-09-11,"2,320.86","2,303.50","2,350.37","2,277.77",1.19%
2020-09-12,"2,320.86","2,303.50","2,350.37","2,277.77",1.19%
2020-09-13,"2,320.86","2,303.50","2,350.37","2,277.77",1.19%
2020-09-14,"2,313.41","2,327.71","2,358.57","2,303.19",-0.32%
2020-09-15,"2,410.04","2,314.64","2,431.96","2,302.98",4.18%
2020-09-16,"2,399.43","2,410.05","2,424.77","2,359.58",-0.44%
2020-09-17,"2,335.68","2,412.00","2,415.00","2,293.06",-2.66%
2020-09-18,"2,357.01","2,329.61","2,374.36","2,307.19",0.91%
2020-09-19,"2,357.01","2,329.61","2,374.36","2,307.19",0.91%
2020-09-20,"2,357.01","2,329.61","2,374.36","2,307.19",0.91%
2020-09-21,"2,273.62","2,353.20","2,402.94","2,241.67",-3.54%
2020-09-22,"2,220.87","2,268.59","2,313.50","2,216.14",-2.32%
2020-09-23,"2,221.05","2,215.43","2,293.09","2,181.69",0.01%
2020-09-24,"2,226.62","2,210.54","2,249.34","2,182.46",0.25%
2020-09-25,"2,216.00","2,226.53","2,249.77","2,189.46",-0.48%
2020-09-26,"2,216.00","2,226.53","2,249.77","2,189.46",-0.48%
2020-09-27,"2,216.00","2,226.53","2,249.77","2,189.46",-0.48%
2020-09-28,"2,255.12","2,215.69","2,286.00","2,203.17",1.77%
2020-09-29,"2,308.54","2,260.35","2,336.10","2,245.68",2.37%
2020-09-30,"2,304.85","2,300.95","2,360.50","2,295.13",-0.16%
2020-10-01,"2,314.92","2,304.86","2,352.39","2,304.25",0.44%
2020-10-02,"2,308.18","2,312.78","2,335.97","2,291.42",-0.29%
2020-10-03,"2,308.18","2,312.78","2,335.97","2,291.42",-0.29%
2020-10-04,"2,308.18","2,312.78","2,335.97","2,291.42",-0.29%
2020-10-05,"2,362.15","2,305.50","2,380.54","2,291.88",2.34%
2020-10-06,"2,341.31","2,368.29","2,394.32","2,332.11",-0.88%
2020-10-07,"2,352.27","2,357.00","2,388.00","2,341.29",0.47%
2020-10-08,"2,372.35","2,351.50","2,421.74","2,349.17",0.85%
2020-10-09,"2,439.50","2,376.28","2,481.15","2,375.72",2.83%
2020-10-10,"2,439.50","2,376.28","2,481.15","2,375.72",2.83%
2020-10-11,"2,439.50","2,376.28","2,481.15","2,375.72",2.83%
2020-10-12,"2,401.57","2,445.32","2,470.85","2,389.97",-1.55%
2020-10-13,"2,315.73","2,398.57","2,435.62","2,301.96",-3.57%
2020-10-14,"2,344.54","2,309.57","2,377.00","2,311.24",1.24%
2020-10-15,"2,352.61","2,352.68","2,375.20","2,319.64",0.34%
2020-10-16,"2,331.69","2,356.18","2,372.40","2,316.20",-0.89%
2020-10-17,"2,331.69","2,356.18","2,372.40","2,316.20",-0.89%
2020-10-18,"2,331.69","2,356.18","2,372.40","2,316.20",-0.89%
2020-10-19,"2,343.43","2,328.71","2,367.30","2,326.44",0.50%
2020-10-20,"2,399.02","2,345.50","2,422.82","2,337.53",2.37%
2020-10-21,"2,404.80","2,410.00","2,425.99","2,389.25",0.24%
2020-10-22,"2,373.51","2,409.50","2,424.62","2,350.63",-1.30%
2020-10-23,"2,393.00","2,374.29","2,411.58","2,362.56",0.82%
2020-10-24,"2,393.00","2,374.29","2,411.58","2,362.56",0.82%
2020-10-25,"2,393.00","2,374.29","2,411.58","2,362.56",0.82%
2020-10-26,"2,352.13","2,383.63","2,404.54","2,353.26",-1.71%
2020-10-27,"2,331.10","2,359.18","2,392.53","2,314.73",-0.89%
2020-10-28,"2,237.69","2,331.11","2,366.23","2,206.67",-4.01%
2020-10-29,"2,192.00","2,243.68","2,290.01","2,183.05",-2.04%
2020-10-30,"2,212.00","2,198.68","2,255.97","2,180.10",0.91%
2020-10-31,"2,212.00","2,198.68","2,255.97","2,180.10",0.91%
2020-11-01,"2,212.00","2,198.68","2,255.97","2,180.10",0.91%
2020-11-02,"2,211.67","2,207.00","2,269.50","2,190.78",-0.02%
2020-11-03,"2,282.71","2,211.53","2,314.17","2,215.36",3.21%
2020-11-04,"2,288.69","2,282.29","2,322.00","2,229.85",0.26%
2020-11-05,"2,376.97","2,283.86","2,435.97","2,276.64",3.86%
2020-11-06,"2,490.64","2,377.58","2,510.29","2,367.27",4.78%
2020-11-07,"2,490.64","2,377.58","2,510.29","2,367.27",4.78%
2020-11-08,"2,490.64","2,377.58","2,510.29","2,367.27",4.78%
2020-11-09,"2,477.58","2,489.72","2,522.05","2,427.75",-0.52%
2020-11-10,"2,454.16","2,483.00","2,506.75","2,447.67",-0.95%
2020-11-11,"2,314.61","2,460.00","2,481.58","2,301.15",-5.69%
2020-11-12,"2,331.27","2,315.00","2,374.62","2,311.99",0.72%
2020-11-13,"2,323.75","2,337.50","2,363.64","2,310.77",-0.32%
2020-11-14,"2,323.75","2,337.50","2,363.64","2,310.77",-0.32%
2020-11-15,"2,323.75","2,337.50","2,363.64","2,310.77",-0.32%
2020-11-16,"2,333.11","2,329.33","2,367.67","2,299.75",0.40%
2020-11-17,"2,317.79","2,327.28","2,353.52","2,304.82",-0.66%
2020-11-18,"2,329.10","2,316.50","2,387.84","2,309.75",0.49%
2020-11-19,"2,325.10","2,327.00","2,353.04","2,274.23",-0.17%
2020-11-20,"2,326.06","2,322.00","2,350.48","2,312.75",0.04%
2020-11-21,"2,326.06","2,322.00","2,350.48","2,312.75",0.04%
2020-11-22,"2,326.06","2,322.00","2,350.48","2,312.75",0.04%
2020-11-23,"2,355.00","2,326.22","2,363.17","2,320.67",1.24%
2020-11-24,"2,348.59","2,355.50","2,370.22","2,316.63",-0.27%
2020-11-25,"2,329.17","2,347.02","2,358.96","2,320.64",-0.83%
2020-11-26,"2,383.41","2,336.50","2,407.88","2,333.32",2.33%
2020-11-27,"2,424.93","2,391.50","2,439.43","2,345.29",1.74%
2020-11-28,"2,424.93","2,391.50","2,439.43","2,345.29",1.74%
2020-11-29,"2,424.93","2,391.50","2,439.43","2,345.29",1.74%
2020-11-30,"2,372.81","2,426.70","2,432.23","2,362.75",-2.15%
2020-12-01,"2,406.00","2,379.91","2,443.24","2,368.00",1.40%
2020-12-02,"2,399.11","2,406.20","2,437.15","2,380.95",-0.29%
2020-12-03,"2,301.64","2,398.51","2,429.20","2,233.38",-4.06%
2020-12-04,"2,343.60","2,301.00","2,394.25","2,307.75",1.82%
2020-12-05,"2,343.60","2,301.00","2,394.25","2,307.75",1.82%
2020-12-06,"2,343.60","2,301.00","2,394.25","2,307.75",1.82%
2020-12-07,"2,331.14","2,347.83","2,384.81","2,310.78",-0.53%
2020-12-08,"2,309.91","2,336.50","2,358.40","2,294.96",-0.91%
2020-12-09,"2,265.16","2,309.68","2,334.99","2,259.71",-1.94%
2020-12-10,"2,330.75","2,265.38","2,382.50","2,262.63",2.90%
2020-12-11,"2,318.54","2,339.00","2,370.04","2,313.73",-0.52%
2020-12-12,"2,318.54","2,339.00","2,370.04","2,313.73",-0.52%
2020-12-13,"2,318.54","2,339.00","2,370.04","2,313.73",-0.52%
2020-12-14,"2,292.42","2,327.99","2,343.99","2,294.96",-1.13%
2020-12-15,"2,317.89","2,301.00","2,371.40","2,295.68",1.11%
2020-12-16,"2,326.62","2,314.84","2,358.35","2,305.25",0.38%
2020-12-17,"2,340.42","2,333.33","2,368.85","2,319.27",0.59%
2020-12-18,"2,360.81","2,334.28","2,393.00","2,323.66",0.87%
2020-12-19,"2,360.81","2,334.28","2,393.00","2,323.66",0.87%
2020-12-20,"2,360.81","2,334.28","2,393.00","2,323.66",0.87%
2020-12-21,"2,308.16","2,361.47","2,401.18","2,293.47",-2.23%
2020-12-22,"2,314.29","2,308.43","2,358.00","2,302.87",0.27%
2020-12-23,"2,323.56","2,318.00","2,354.08","2,313.94",0.40%
2020-12-24,"2,345.13","2,330.37","2,354.18","2,314.01",0.93%
2020-12-25,"2,349.13","2,345.18","2,351.99","2,346.00",0.17%
2020-12-26,"2,349.13","2,345.18","2,351.99","2,346.00",0.17%
2020-12-27,"2,349.13","2,345.18","2,351.99","2,346.00",0.17%
2020-12-28,"2,323.77","2,338.50","2,475.50","2,330.83",-1.08%
2020-12-29,"2,327.65","2,330.16","2,381.84","2,311.53",0.17%
2020-12-30,"2,362.48","2,327.12","2,388.00","2,326.51",1.50%
2020-12-31,"2,447.66","2,368.00","2,466.50","2,342.99",3.61%
2021-01-01,"2,448.25","2,455.50","2,460.50","2,448.07",0.02%
2021-01-02,"2,448.25","2,455.50","2,460.50","2,448.07",0.02%
2021-01-03,"2,448.25","2,455.50","2,460.50","2,448.07",0.02%
2021-01-04,"2,373.00","2,455.56","2,489.50","2,358.00",-3.07%
2021-01-05,"2,467.00","2,372.76","2,520.43","2,366.64",3.96%
2021-01-06,"2,438.50","2,467.50","2,496.25","2,397.45",-1.16%
2021-01-07,"2,420.19","2,436.46","2,466.28","2,400.17",-0.75%
2021-01-08,"2,370.05","2,420.73","2,447.55","2,337.95",-2.07%
2021-01-09,"2,370.05","2,420.73","2,447.55","2,337.95",-2.07%
2021-01-10,"2,370.05","2,420.73","2,447.55","2,337.95",-2.07%
2021-01-11,"2,372.17","2,371.50","2,405.01","2,340.81",0.09%
2021-01-12,"2,392.51","2,371.37","2,410.25","2,350.00",0.86%
2021-01-13,"2,384.68","2,399.00","2,413.13","2,367.00",-0.33%
2021-01-14,"2,408.74","2,383.69","2,431.22","2,368.22",1.01%
2021-01-15,"2,383.07","2,405.59","2,465.37","2,372.84",-1.07%
2021-01-16,"2,383.07","2,405.59","2,465.37","2,372.84",-1.07%
2021-01-17,"2,383.07","2,405.59","2,465.37","2,372.84",-1.07%
2021-01-18,"2,371.55","2,390.38","2,412.41","2,357.40",-0.48%
2021-01-19,"2,352.16","2,377.68","2,397.75","2,348.50",-0.82%
2021-01-20,"2,371.90","2,357.50","2,410.07","2,350.24",0.84%
2021-01-21,"2,362.25","2,368.44","2,419.75","2,361.65",-0.41%
2021-01-22,"2,353.05","2,361.82","2,385.76","2,347.25",-0.39%
2021-01-23,"2,353.05","2,361.82","2,385.76","2,347.25",-0.39%
2021-01-24,"2,353.05","2,361.82","2,385.76","2,347.25",-0.39%
2021-01-25,"2,334.36","2,361.25","2,389.40","2,323.67",-0.79%
2021-01-26,"2,324.80","2,335.06","2,356.25","2,309.00",-0.41%
2021-01-27,"2,304.08","2,326.85","2,339.74","2,300.70",-0.89%
2021-01-28,"2,334.60","2,306.50","2,362.95","2,279.87",1.32%
2021-01-29,"2,226.04","2,336.00","2,374.09","2,195.00",-4.65%
2021-01-30,"2,226.04","2,336.00","2,374.09","2,195.00",-4.65%
2021-01-31,"2,226.04","2,336.00","2,374.09","2,195.00",-4.65%
2021-02-01,"2,245.57","2,242.05","2,295.20","2,220.93",0.88%
2021-02-02,"2,241.80","2,241.28","2,288.46","2,217.65",-0.17%
2021-02-03,"2,274.12","2,246.00","2,295.83","2,228.73",1.44%
2021-02-04,"2,282.85","2,282.00","2,309.55","2,242.14",0.38%
2021-02-05,"2,337.08","2,282.79","2,360.96","2,286.18",2.38%
2021-02-06,"2,337.08","2,282.79","2,360.96","2,286.18",2.38%
2021-02-07,"2,337.08","2,282.79","2,360.96","2,286.18",2.38%
2021-02-08,"2,331.08","2,343.44","2,368.15","2,322.15",-0.26%
2021-02-09,"2,319.08","2,340.50","2,366.71","2,306.39",-0.51%
2021-02-10,"2,355.60","2,318.51","2,399.51","2,317.10",1.57%
2021-02-11,"2,345.14","2,363.00","2,385.10","2,339.37",-0.44%
2021-02-12,"2,388.33","2,344.93","2,399.73","2,338.78",1.84%
2021-02-13,"2,388.33","2,344.93","2,399.73","2,338.78",1.84%
2021-02-14,"2,388.33","2,344.93","2,399.73","2,338.78",1.84%
2021-02-15,"2,388.23","2,385.02","2,423.76","2,376.12",-0.00%
2021-02-16,"2,383.08","2,394.33","2,430.71","2,358.10",-0.22%
2021-02-17,"2,371.26","2,384.47","2,404.57","2,355.57",-0.50%
2021-02-18,"2,351.55","2,370.08","2,405.96","2,333.50",-0.83%
2021-02-19,"2,378.33","2,357.50","2,391.75","2,329.06",1.14%
2021-02-20,"2,378.33","2,357.50","2,391.75","2,329.06",1.14%
2021-02-21,"2,378.33","2,357.50","2,391.75","2,329.06",1.14%
2021-02-22,"2,395.35","2,386.00","2,434.00","2,366.82",0.72%
2021-02-23,"2,350.71","2,403.00","2,417.96","2,290.87",-1.86%
2021-02-24,"2,436.18","2,350.66","2,451.41","2,332.19",3.64%
2021-02-25,"2,400.76","2,441.00","2,496.60","2,399.40",-1.45%
2021-02-26,"2,317.18","2,412.50","2,446.33","2,305.04",-3.48%
2021-02-27,"2,317.18","2,412.50","2,446.33","2,305.04",-3.48%
2021-02-28,"2,317.18","2,412.50","2,446.33","2,305.04",-3.48%
2021-03-01,"2,349.72","2,330.50","2,400.13","2,322.56",1.40%
2021-03-02,"2,362.07","2,354.82","2,394.76","2,337.88",0.53%
2021-03-03,"2,353.50","2,370.00","2,397.25","2,331.89",-0.36%
2021-03-04,"2,339.50","2,354.50","2,395.47","2,330.29",-0.59%
2021-03-05,"2,338.42","2,340.00","2,382.50","2,325.90",-0.05%
2021-03-06,"2,338.42","2,340.00","2,382.50","2,325.90",-0.05%
2021-03-07,"2,338.42","2,340.00","2,382.50","2,325.90",-0.05%
