Date,Price,Open,High,Low,Vol.,Change %
2021-12-20,"3,990.00","3,990.00","3,990.00","3,990.00",-,0.00%
2021-12-21,"3,990.00","3,990.00","3,990.00","3,990.00",-,0.00%
2021-12-22,"3,990.00","3,990.00","3,990.00","3,990.00",-,0.00%
2021-12-23,"3,990.00","3,990.00","3,990.00","3,990.00",-,0.00%
2021-12-24,"3,990.00","3,990.00","3,990.00","3,990.00",-,0.00%
2021-12-25,"3,990.00","3,990.00","3,990.00","3,990.00",-,0.00%
2021-12-26,"3,990.00","3,990.00","3,990.00","3,990.00",-,0.00%
2021-12-27,"3,990.00","3,990.00","3,990.00","3,990.00",-,0.00%
2021-12-28,"3,990.00","3,990.00","3,990.00","3,990.00",-,0.00%
2021-12-29,"3,990.00","3,990.00","3,990.00","3,990.00",-,0.00%
2021-12-30,"3,990.00","3,990.00","3,990.00","3,990.00",-,0.00%
2021-12-31,"3,990.00","3,990.00","3,990.00","3,990.00",-,0.00%
